"site","unit","id","RM","RMtext","RMcryst","RMcolour","cortex","cortype","alteration","class","subtype","form","orient","coretool","coreuse","type","RM2","assem","region","mis","mis2","levrem","mgmnt2","mgmnt","hier","plane","hinge","scarpat","latflkshp","termscar","latflkshp2","termshape","scarpat2","coreplats","cortcat","cof","lev","stage","form2","RM3","lat3","lat2","lat3.1","notesform","notes","notes2","lat","coresurfs","coreplats2","debdir","scardir","platfacets","totscar","epa","mld","maxw","maxth","length","proxw","medw","distw","medth","scarl","scarmaxw","scarproxw","scarmidw","scardistw","weight","cort","orient2","ss","elong","flat","flat2","flatstn","convg","scarelong","scarconvg","scratio","sdi"
"AdumaA5","Surf.","1510","Lava","Intermediate","Apanaphic","Grey","11-40%","Cobble","Fresh","Core","UnidirRecur","Formal","Radial","Indet","Flakes","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","DoubleFlaked","Deb&Lat","Deb&Lat","Vol&Tech","Parallel","Perpendicular","Subcentripetal","Lozenge","Feather","Converge","Pointed","Subcentripetal","Radial","Cortical","Nodule","Levallois","Exhausted","Formal","Lava","North","North","North","Label=Lev. near exhausted","2 lge (>90% core length) Lev scrs from A. Dist RtDeb, centrip prep Lft Lat &dist. Flat.","3/4 plat surf flked.",10.42,2,0,3,3,4,17,70,42.28,44.57,14.06,37.88,33.07,43.33,26.35,9.4,37.42,44.57,15.16,22.28,8.4,22.5,25,1,24.8948112390519,0.874221093930302,4.02978723404255,87.3053404255319,3.50696936751937,1.64440227703985,1.67953321364452,2.65238095238095,0.987856388595565,10.3573883881735
"AdumaA5","Surf.","0227","Lava","Intermediate","Apanaphic","Grey","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Preferential","UnidirPrep","Debordant","Vol&Tech","Parallel","Perpendicular","Subcentrip&Pref","Parallel","Hinge","Parallel","Indet","Subcentripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","Good Lev. Label=Lev","Deb on LftProx (A), Poss old Lev on dist from AorC. Centrip prep on Rt&Dist.","Main plat=vert,others acute.",10.42,2,0,1,3,3,19,90,36.77,29.97,14.55,33.3,29.26,29.97,28.65,11.92,22.18,20.13,20.13,16.89,18.45,20.5,0,1,22.8280637809792,1.11111111111111,2.79362416107383,41.8624580536913,1.83381553754777,1.04607329842932,1.31320307874482,0.915447154471545,0.666066066066066,19.0380570760951
"AdumaA5","Surf.","1725","Lava","Intermediate","Apanaphic","Grey","1-10%","Cobble","Fresh","Core","LevLike","Formal","Broadface","Indet","Blades","OpposedPlat","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Indet","Platprep","Platprep","No","Indet","Acute","Unidirectional","Parallel","Step","Parallel","Indet","Unidirectional","2","Cortical","Nodule","NonLev",NA,"Formal","Lava","North","North","North","Label=blade 2-opposed. lev-like.","PlatfSurf (1striking &lateral).  no deb surf prep. measured as Lev.","",10.42,1,2,1,2,2,13,75,34.51,28.44,16.74,34.51,28.44,27.49,17.98,16.27,15.74,14.58,14.58,13.84,12.01,20.3,5,0,24.8982649463329,1.25536558748636,2.12108174554395,29.1542685925015,1.17093575216355,1.52892102335929,1.13728323699422,1.15237302248127,0.456099681251811,13.7032522771907
"AdumaA5","Excav","4701","IndetVolc","Fine","Apanaphic","GreyDk","41-60%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Recurrent","UnidirPrep","Debordant","Vol&Tech","Intermediate","Intermediate","Opposed","Parallel","Feather","Parallel","Indet","Opposed","Radial","Cortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","Label=lev approach. V cortical plat surf","Simple deb surf prep/debs. Limited plat flking (just opposed ends)","",10.42,2,0,2,2,1,10,75,36.44,26.9,17.41,36.44,23.9,26.86,26.9,15.75,21.77,18.39,15.88,18.39,14.24,18.7,50,1,24.8879033515594,1.35666418466121,2.31365079365079,31.0723301587302,1.24849127384542,0.998513011152416,1.18379554105492,1.29143258426966,0.59742041712404,10.2168172080626
"AdumaA5","Excav","1399","IndetVolc","Fine","Apanaphic","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Preferential","UnidirPrep","Debordant","Vol&Tech","Parallel","Perpendicular","Subcentrip&Pref","Converge","Hinge","Converge","Pointed","Subcentripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","Label=Lev approach.","Sml. Centrip and deb surf prep. Dom scr prox obscure by prox prep. Crushed plat","V fine volc-chert-like",10.42,2,0,1,3,2,15,90,35.55,30.61,16.85,35.55,30.61,28.55,19.64,12.72,27.22,16.56,16.56,15.58,7,16.8,0,1,23.4590782011026,1.24518388791594,2.79481132075472,39.8959316037736,1.70066066798389,1.45366598778004,1.74711168164313,2.22571428571429,0.765682137834037,14.7790167520155
"AdumaA5","Surf.","2527","Lava","Intermediate","Apanaphic","GreyDk","0%",NA,"Fresh","Core","Nubian","Formal","Radial","Indet","Points","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Preferential","Dist&1Lat","Dist&1Lat","Vol&Tech","Parallel","Intermediate","Centrip&Pref","Converge","Feather","Converge","Pointed","Centripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","Label=Nubian. Mgment=Nubian& Lat&Dist","1DistLftLat deb, poss distRt also. Fully flked/shaped plat. 2 sml lat preps, one each side.","Turtleshell profile",10.42,2,0,1,4,4,17,75,31.38,30.19,15.6,31.51,26.03,29.66,15.26,15.6,25.22,30.19,23.12,24.1,6.58,16.3,0,1,24.4295077479961,1.06237356709373,2.01987179487179,29.9546987179487,1.22616873933556,1.94364351245085,1.04647302904564,3.66261398176292,0.800380831482069,18.1898606292879
"AdumaA5","Excav","1332","Chalcedony","Fine","Indet","White","11-40%","Cobble","Fresh","Core","Aduma","Formal","Radial","Indet","Flakes","Levallois","CCS","AdumaA5.CCS","MidAwash","MIS5","MIS5/6","Recurrent","UnidirPrep","Debordant","Vol&Tech","Parallel","Intermediate","Opposed","Expanding","Step","Expanding","Blunt/Round","Opposed","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","North","North","North","Label=Aduma core. Mostly Unidir (2-3 lge scars almost TS) with small dist prep & opposed Rt debs","Only main plat prepped. Longest Lev scar min=28.06.","Limited surf prep=3scrs RtDist, 2 sml debs each prox",10.42,2,0,2,2,4,13,80,32.51,30.43,13.94,32.51,22.9,29.37,20.09,13.33,11.63,14.73,11.92,12.44,14.73,15.9,25,1,23.3480360469453,1.10691181477698,2.43885971492873,35.8146549137284,1.53394721687584,1.46192135390742,0.934887459807074,0.844534962661236,0.357736081205783,13.6151501850561
"AdumaA5","Excav","1398","IndetVolc","Fine","Apanaphic","Black","11-40%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Preferential","UnidirPrep","Debordant","Vol&Tech","Parallel","Acute","Opposed&Pref","Ovoid","Step","Ovoid","Indet","Opposed","Radial","Cortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","Label=Lev approach","Failed Lef rem. 2 main opposed plats.","",10.42,2,0,1,2,3,12,75,35.56,28.57,18.06,35.56,28.57,26.9,24.85,14.56,15.47,22.57,22.57,21.21,19.54,15.8,25,1,24.0597883401582,1.32193308550186,2.44230769230769,32.8490384615385,1.36530870501093,1.08249496981891,0.729372937293729,1.08546571136131,0.43503937007874,12.5449002889509
"AdumaA5","Excav","1087","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Blades","Levallois","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Recurrent","UnidirPrep","Debordant","Vol&Tech","Parallel","Perpendicular","Opposed","Parallel","Feather","Parallel","Indet","Opposed","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","","2 lev blades A/C and 2 debs A/C + 2 sml debs.","Triang cross section",10.42,2,0,2,2,3,15,85,40.62,27.8,15.17,40.62,27.8,20.02,13.23,14.07,22.78,27.8,18.03,14.62,12.1,13.4,0,1,22.5337097785186,2.02897102897103,2.88699360341151,28.8988059701492,1.28246996407571,1.51322751322751,1.55813953488372,1.20826446280992,0.560807483998031,18.4453655650111
"AdumaA5","Excav","1401","Obsidian","Fine","Indet","Black","0%",NA,"Patina","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Preferential","UnidirPrep","Debordant","Vol&Tech","Parallel","Acute","Opposed&Pref","Expanding","Overshot","Expanding","Blunt/Round","Opposed","Radial","NonCortical","Nodule","Levallois","Exhausted","Formal","Obsidian","North","North","North","nr exhausted?","pref. 2 debs. Opposed prepped plats","Sml flat.",10.42,2,0,1,2,3,17,55,34.77,31.44,11.88,27.26,28.62,31.44,22.08,8.51,27.89,31.44,11,16.56,19.72,10.4,0,1,19.3930440077597,0.86704834605598,3.20329024676851,50.3557226792009,2.59658683077562,1.42391304347826,1.68417874396135,0.839756592292089,1.02311078503302,19.8353803445849
"AdumaA5","Excav","4484","Lava","Fine","Apanaphic","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Blades","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Recurrent","UnidirPrep","Debordant","Vol&Tech","Parallel","Intermediate","Opposed","Parallel","Overshot","Parallel","Indet","Opposed","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","Label-microLev. Nr Exhausted","1 deb from each end, 2 Lev flk/bld scrs.","",10.42,2,0,2,3,2,13,80,29.41,25.1,10.98,29.41,22.27,22.5,16.09,10.98,27.45,25.1,13.3,7.84,6.02,7.8,0,1,19.3683798679889,1.30711111111111,2.67850637522769,30.1331967213115,1.55579335632064,1.39838408949658,3.50127551020408,1.30232558139535,0.933356001360082,19.6456231818354
"AdumaA5","Surf.","1674","Obsidian","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Blades","Levallois","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Acute","Centrip&Pref","Parallel","Hinge","Parallel","Indet","Centripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Label=micro Lev.","Clear surf prep. minimally prepped plat surf","",10.42,2,0,1,4,3,14,60,32.01,20.67,10.28,32.01,11.65,20.67,16.27,9.93,25.84,20.67,7.83,10.73,8.79,7.4,50,1,18.7294546925075,1.54862119013062,3.22356495468278,33.3155438066465,1.77877809864769,1.27043638598648,2.40820130475303,1.22070534698521,0.807247735082787,21.159328687047
"AdumaA5","Excav","4745","Obsidian","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","BladeCore","Formal","Narrowface","Indet","Blades","SinglePlat","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Indet","None","None","No","Indet","Indet","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","1","Cortical","Nodule","NonLev",NA,"Formal","Obsidian","North","North","North","Label=Bladelet core","Flked on Narrow face (dom scr) %adjacent broad face, steps, blade, flk scrs. Plat crushed. 3bld scrs","",10.42,2,1,1,1,1,7,90,19.47,13.37,17.9,16.09,12.59,13.37,11.43,17.16,11.95,8.84,7.77,8.84,7.23,4.8,50,0,15.4549727962654,1.20344053851907,0.937645687645688,6.26816142191142,0.405575700749604,1.16972878390201,1.35180995475113,1.22268326417704,0.742697327532629,32.5394785223172
"AdumaA5","Excav","1304","Obsidian","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","Aduma","Formal","Radial","Indet","Flakes","Levallois","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Perpendicular","Subcentrip&Pref","Ovoid","Step","Ovoid","Indet","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Label=micro aduma","Longest scr=19.10. Lat prep on RtLat. Plat almost entirely cortical.","V small",10.42,2,0,1,3,1,7,75,23.83,20.78,9.01,19.81,20.78,20.13,16.03,9.01,9.5,11,10.71,11,8.39,4.3,50,1,15.3161994724784,0.984103328365623,2.19866814650388,22.1295948945616,1.44484896101844,1.25577043044292,0.863636363636364,1.31108462455304,0.479555779909137,17.5537451793027
"AdumaA5","Surf.","0337","Obsidian","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","Aduma","Formal","Radial","Indet","Flakes","AsymDisc","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Preferential","CentripPrep","CentripPrep","Vol&Tech","Intermediate","Perpendicular","Centrip&Pref","Indet","Step","Indet","Indet","Centripetal","Radial","Cortical","Nodule","LevLike",NA,"Formal","Obsidian","North","North","North","Label=micro Aduma.Pref Lev or disc?","Poss centrip prep on Lft/Dist. EPA=83 if assumed plat.","Dom scr overflked on prox. Plat almost entirely cortical. Flatish deb surf with scrs at intermed ang",10.42,2,0,1,4,0,10,60,24.29,20.53,9.97,24.29,9.88,19.49,13.83,9.97,14.27,11.03,11.3,11.03,6.1,4.1,50,1,16.7743166671495,1.24628014366342,2.43630892678034,23.7418304914744,1.4153679677438,1.40925524222704,1.29374433363554,1.80819672131148,0.587484561547962,21.1232454768266
"AdumaA5","Excav.","1077","Chert","Fine","Indet","GreyLt","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","AdumaA5.CCS","MidAwash","MIS5","MIS5/6","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Acute","Subcentrip&Pref","Irregular","Step","Irregular","Indet","Subcentripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","CCS","North","North","North","Label=Micro Lev.","Invasive scar rm bulk of volume, overshot Lats.","Fully plat surf prep, but little faceting. Surviving deb surf prep on Dist/Med RtLat (4 scrs)",10.42,2,0,1,3,1,16,60,26.75,25.67,8.05,26.77,17.3,21.92,17.62,5.28,17.55,25.67,10.86,18.61,20.45,3.7,0,1,14.5783245509549,1.22125912408759,5.07007575757576,55.5680303030303,3.8116883808428,1.24404086265607,0.943041375604514,0.910024449877751,0.655584609637654,27.2666046805854
"AdumaA5","Surf.","3588","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Acute","Subcentrip&Pref","Ovoid","Step","Ovoid","Indet","Subcentripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Label=microLev.","Lev plat=3 facets. V small marginal ret-like prep on other 2 plats (C&D).","Dist&Rt prep",10.42,2,0,1,3,5,17,65,21.35,18.11,7.26,20.7,13.5,18.11,15.18,6.8,12.99,18.11,10.12,11.56,8.6,3.2,0,1,13.6604782081829,1.14301490889012,3.04411764705882,27.5644852941176,2.01782725860987,1.19301712779974,1.12370242214533,1.34418604651163,0.627536231884058,45.3482075454082
"AdumaA5","Excav","4458","Lava","Fine","Apanaphic","Black","11-40%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flks&Blds","Levallois","Lava","AdumaA5.Lava","MidAwash","MIS5","MIS5/6","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Acute","Subcentrip&Pref","Expanding","Overshot","Expanding","Blunt/Round","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","Label=micro Lev. Exhausted Lev.","2prep(?) scrs=frm prepped plats. Rotated core so LevRm from cortical","Prep scrs adjacent to prox main Lev. Preped plats EPA=~70",10.42,2,0,1,3,2,6,45,25.31,25.68,5.61,15.79,17.98,25.68,21.03,4.27,15.55,20.64,10.36,13.76,20.64,2.5,25,1,12.0079353624563,0.6148753894081,3.69789227166276,47.4809367681499,3.95412994282119,1.22111269614836,1.13008720930233,0.666666666666667,0.984800506649778,14.7970145543435
"AdumaA5","Excav","4661","Obsidian","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","Aduma","Formal","Radial","Indet","Flakes","Levallois","Obsidian","AdumaA5.Obsidian","MidAwash","MIS5","MIS5/6","Recurrent","UnidirPrep","Debordant","Vol&Tech","Parallel","Intermediate","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","Radial","Cortical","Nodule","Levallois",NA,"Formal","Obsidian","North","North","North","Label=micro aduma","v sml core. Plat entirely cortical. Lft Lat=Deb, plus v sml poss deb on Rt. 2-3 Lev scrs","",10.42,2,0,1,1,0,8,55,18.61,17.69,6.88,17.71,15.43,17.69,10.8,6.71,12.2,7.92,7.91,7.92,6.24,2.3,50,1,12.8102116367151,1.00113058224986,2.63934426229508,23.345,1.82237426375465,1.63796296296296,1.54040404040404,1.26923076923077,0.688876341050254,25.5354545422626
"AdumaA8A","Gravel","317","Lava","Intermediate","Apanaphic","Grey","41-60%","Cobble","Fresh","Coretool","Chopper","Expedient","Biface","BifChopper","Flakes","PartialDisc","Lava","AdumaA8A.Lava","MidAwash","MIS5","MIS5/6","Indet","None","None","No","Indet","Acute","Unidirectional","Convergeblunt","Indet","Convergeblunt","Indet","Unidirectional","Radial","Cortical","Nodule","NonLev",NA,"Expedient","Lava","North","North","North","Bifacial flaking on margin","Plat=2 v lge scars (L=68.43).Deb surf=cortical Dist and lats","",10.42,2,0,1,1,1,12,75,93.04,77.49,45.05,96.98,66.57,77.49,46.44,45.05,32.29,42.4,42.4,30.37,20.35,384,50,1,69.6959505060055,1.25151632468706,2.1527192008879,83.4071054384018,1.19672814321135,1.66860465116279,1.06322028317419,1.49238329238329,0.332955248504846,1.59681059439119
"AdumaA8A","Contact","411","Lava","Intermediate","Apanaphic","Grey","41-60%","Cobble","Weathered","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Lava","AdumaA8A.Lava","MidAwash","MIS5","MIS5/6","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Perpendicular","Subcentrip&Pref","Ovoid","Overshot","Ovoid","Indet","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","Lava","North","North","North","","Mostly Minimal sml flk plat surf prep","",10.42,2,0,1,3,3,10,85,73.44,70.45,30.27,73.11,50.41,70.45,49.7,24.75,72.85,70.45,22.58,54.9,52.46,189.4,50,1,50.3281532802207,1.03775727466288,2.95393939393939,104.052515151515,2.06748128770321,1.41750503018109,1.32695810564663,1.04651162790698,0.996443714950075,1.94152156462563
"AdumaA8A","Gravel","446","Lava","Intermediate","Apanaphic","Grey","41-60%","Cobble","WR","Core","NoSubType","Expedient","Broadface","Indet","Flakes","PartialDisc","Lava","AdumaA8A.Lava","MidAwash","MIS5","MIS5/6","Indet","Dist&1Lat","Dist&1Lat","Vol&Tech","Oblique","Acute","Subcentripetal","Ovoid","Feather","Ovoid","Indet","Subcentripetal","Radial","Cortical","Nodule","NonLev",NA,"Expedient","Lava","North","North","North","Split radial?","Core attempt. split cobble flked around margin on broad face, one vertical edge/split (B)","",10.42,1,0,3,4,0,7,50,53.3,45.79,26.27,53.3,44.69,45.79,17.82,17.55,37.95,33.44,15.19,33.44,28.98,60,50,0,34.9884731701801,1.16400960908495,3.03703703703704,69.532962962963,1.98731058153816,2.5695847362514,1.13486842105263,1.15389924085576,0.712007504690432,2.86813895067907
"AdumaA8A","Contact.4N2Eor5N1E","198.4","Lava","Intermediate","Apanaphic","Grey","0%",NA,"WR","Core","NoSubType","Expedient","Multiface","Indet","Flks&Blds","DoubleAdj","Lava","AdumaA8A.Lava","MidAwash","MIS5","MIS5/6","Indet","None","None","No","Indet","Perpendicular","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","2","NonCortical","Nodule","NonLev",NA,"Expedient","Lava","North","North","North","Chunk, amorphous","Deb1=Parallel uni blade scar, Deb2= Deb1 plat, 3 flks (1xA, 2xD).","",10.42,2,2,1,1,1,5,85,44.09,44.12,31.61,31.21,42.64,44.12,23.87,29.66,27.65,11.41,10.47,11.41,11.06,39.4,0,0,34.4376472394344,0.707388939256573,1.05225893459204,23.2128320971005,0.674053948450913,1.84834520318391,2.42331288343558,1.03164556962025,0.885933995514258,3.63112108975463
"AdumaA8A","Contact","366","Chert","Fine","Indet","Brown","11-40%","Cobble","Fresh","Coretool","OpposedPlat","Expedient","Broadface","CoreScraper","Flakes","Coretool","CCS","AdumaA8A.CCS","MidAwash","MIS5","MIS5/6","Indet","None","None","No","Indet","Indet","Opposed","Ovoid","Indet","Ovoid","Indet","Opposed","2","Cortical","Nodule","NonLev",NA,"Expedient","CCS","North","North","North","Flat deb surf with scraper removals off opposed long edges.","Sml marginal subpar ret scars over larger scraper removals. Chunky/blocky. Subrectang planform","",10.42,1,2,2,2,1,10,70,40.02,36.87,24.9,37.78,22.03,31.23,36.87,20.17,8.83,19.12,5.62,7.92,6.69,32,25,0,28.7638232899992,1.20973422990714,1.87307882994546,29.2481259295984,1.01683721370127,0.847030105777055,1.11489898989899,1.18385650224215,0.233721545791424,8.47551432387347
